structure_id,structure_acronym,structure_name,voxRowNum,X,Y,Z
17540,r10A,r10 alar plate,81527,61,26,24
17540,r10A,r10 alar plate,81528,62,26,24
17598,r11A,r11 alar plate,81529,63,26,24
17598,r11A,r11 alar plate,81530,64,26,24
17292,r6A,r6 alar plate,81596,53,27,24
17355,r7A,r7 alar plate,81597,54,27,24
17418,r8A,r8 alar plate,81598,55,27,24
17418,r8A,r8 alar plate,81599,56,27,24
17418,r8A,r8 alar plate,81600,57,27,24
17478,r9A,r9 alar plate,81601,58,27,24
17540,r10A,r10 alar plate,81603,60,27,24
17540,r10A,r10 alar plate,81604,61,27,24
17540,r10A,r10 alar plate,81605,62,27,24
17598,r11A,r11 alar plate,81606,63,27,24
17598,r11A,r11 alar plate,81607,64,27,24
17598,r11A,r11 alar plate,81608,65,27,24
17598,r11A,r11 alar plate,81609,66,27,24
17292,r6A,r6 alar plate,81672,52,28,24
17355,r7A,r7 alar plate,81673,53,28,24
17355,r7A,r7 alar plate,81674,54,28,24
17418,r8A,r8 alar plate,81675,55,28,24
17418,r8A,r8 alar plate,81676,56,28,24
17418,r8A,r8 alar plate,81677,57,28,24
17478,r9A,r9 alar plate,81678,58,28,24
17478,r9A,r9 alar plate,81679,59,28,24
17540,r10A,r10 alar plate,81680,60,28,24
17540,r10A,r10 alar plate,81681,61,28,24
17540,r10A,r10 alar plate,81682,62,28,24
17598,r11A,r11 alar plate,81683,63,28,24
17598,r11A,r11 alar plate,81684,64,28,24
17598,r11A,r11 alar plate,81685,65,28,24
17653,SpA,SpC alar plate,81686,66,28,24
17653,SpA,SpC alar plate,81687,67,28,24
17318,r6B,r6 basal plate,81749,52,29,24
17380,r7B,r7 basal plate,81750,53,29,24
17380,r7B,r7 basal plate,81751,54,29,24
17437,r8B,r8 basal plate,81752,55,29,24
17437,r8B,r8 basal plate,81753,56,29,24
17418,r8A,r8 alar plate,81754,57,29,24
17478,r9A,r9 alar plate,81755,58,29,24
17478,r9A,r9 alar plate,81756,59,29,24
17540,r10A,r10 alar plate,81757,60,29,24
17540,r10A,r10 alar plate,81758,61,29,24
17598,r11A,r11 alar plate,81759,62,29,24
17598,r11A,r11 alar plate,81760,63,29,24
17598,r11A,r11 alar plate,81761,64,29,24
17653,SpA,SpC alar plate,81762,65,29,24
17653,SpA,SpC alar plate,81763,66,29,24
17653,SpA,SpC alar plate,81764,67,29,24
17653,SpA,SpC alar plate,81765,68,29,24
17318,r6B,r6 basal plate,81826,52,30,24
17380,r7B,r7 basal plate,81827,53,30,24
17380,r7B,r7 basal plate,81828,54,30,24
17437,r8B,r8 basal plate,81829,55,30,24
17437,r8B,r8 basal plate,81830,56,30,24
17500,r9B,r9 basal plate,81831,57,30,24
17500,r9B,r9 basal plate,81832,58,30,24
17562,r10B,r10 basal plate,81833,59,30,24
17562,r10B,r10 basal plate,81834,60,30,24
17562,r10B,r10 basal plate,81835,61,30,24
17620,r11B,r11 basal plate,81836,62,30,24
17620,r11B,r11 basal plate,81837,63,30,24
17620,r11B,r11 basal plate,81838,64,30,24
17653,SpA,SpC alar plate,81839,65,30,24
17653,SpA,SpC alar plate,81840,66,30,24
17653,SpA,SpC alar plate,81841,67,30,24
17653,SpA,SpC alar plate,81842,68,30,24
17318,r6B,r6 basal plate,81903,52,31,24
17380,r7B,r7 basal plate,81904,53,31,24
17380,r7B,r7 basal plate,81905,54,31,24
17437,r8B,r8 basal plate,81906,55,31,24
17437,r8B,r8 basal plate,81907,56,31,24
17500,r9B,r9 basal plate,81908,57,31,24
17500,r9B,r9 basal plate,81909,58,31,24
17562,r10B,r10 basal plate,81910,59,31,24
17562,r10B,r10 basal plate,81911,60,31,24
17620,r11B,r11 basal plate,81912,61,31,24
17620,r11B,r11 basal plate,81913,62,31,24
17620,r11B,r11 basal plate,81914,63,31,24
17692,SpB,SpC basal plate (anterior horn),81915,64,31,24
17653,SpA,SpC alar plate,81916,65,31,24
17653,SpA,SpC alar plate,81917,66,31,24
17653,SpA,SpC alar plate,81918,67,31,24
17318,r6B,r6 basal plate,81979,51,32,24
17380,r7B,r7 basal plate,81980,52,32,24
17380,r7B,r7 basal plate,81981,53,32,24
17380,r7B,r7 basal plate,81982,54,32,24
17437,r8B,r8 basal plate,81983,55,32,24
17437,r8B,r8 basal plate,81984,56,32,24
17500,r9B,r9 basal plate,81985,57,32,24
17500,r9B,r9 basal plate,81986,58,32,24
17562,r10B,r10 basal plate,81987,59,32,24
17562,r10B,r10 basal plate,81988,60,32,24
17620,r11B,r11 basal plate,81989,61,32,24
17620,r11B,r11 basal plate,81990,62,32,24
17620,r11B,r11 basal plate,81991,63,32,24
17692,SpB,SpC basal plate (anterior horn),81992,64,32,24
17692,SpB,SpC basal plate (anterior horn),81993,65,32,24
17653,SpA,SpC alar plate,81994,66,32,24
17318,r6B,r6 basal plate,82055,50,33,24
17318,r6B,r6 basal plate,82056,51,33,24
17380,r7B,r7 basal plate,82057,52,33,24
17380,r7B,r7 basal plate,82058,53,33,24
17380,r7B,r7 basal plate,82059,54,33,24
17437,r8B,r8 basal plate,82060,55,33,24
17437,r8B,r8 basal plate,82061,56,33,24
17500,r9B,r9 basal plate,82062,57,33,24
17500,r9B,r9 basal plate,82063,58,33,24
17562,r10B,r10 basal plate,82064,59,33,24
17562,r10B,r10 basal plate,82065,60,33,24
17620,r11B,r11 basal plate,82066,61,33,24
17620,r11B,r11 basal plate,82067,62,33,24
17692,SpB,SpC basal plate (anterior horn),82068,63,33,24
17692,SpB,SpC basal plate (anterior horn),82069,64,33,24
17692,SpB,SpC basal plate (anterior horn),82070,65,33,24
17318,r6B,r6 basal plate,82131,49,34,24
17318,r6B,r6 basal plate,82132,50,34,24
17318,r6B,r6 basal plate,82133,51,34,24
17380,r7B,r7 basal plate,82134,52,34,24
17380,r7B,r7 basal plate,82135,53,34,24
17380,r7B,r7 basal plate,82136,54,34,24
17437,r8B,r8 basal plate,82137,55,34,24
17437,r8B,r8 basal plate,82138,56,34,24
17500,r9B,r9 basal plate,82139,57,34,24
17500,r9B,r9 basal plate,82140,58,34,24
17562,r10B,r10 basal plate,82141,59,34,24
17562,r10B,r10 basal plate,82142,60,34,24
17562,r10B,r10 basal plate,82143,61,34,24
17692,SpB,SpC basal plate (anterior horn),82145,63,34,24
17692,SpB,SpC basal plate (anterior horn),82146,64,34,24
17692,SpB,SpC basal plate (anterior horn),82147,65,34,24
17318,r6B,r6 basal plate,82208,49,35,24
17318,r6B,r6 basal plate,82209,50,35,24
17318,r6B,r6 basal plate,82210,51,35,24
17380,r7B,r7 basal plate,82211,52,35,24
17380,r7B,r7 basal plate,82212,53,35,24
17380,r7B,r7 basal plate,82213,54,35,24
17437,r8B,r8 basal plate,82214,55,35,24
17437,r8B,r8 basal plate,82215,56,35,24
17500,r9B,r9 basal plate,82216,57,35,24
17500,r9B,r9 basal plate,82217,58,35,24
17500,r9B,r9 basal plate,82218,59,35,24
17562,r10B,r10 basal plate,82219,60,35,24
17692,SpB,SpC basal plate (anterior horn),82223,64,35,24
